Text,Text1,ID,LanguageID,ConditionID,EmotesID,Flags,ChatBubbleDurationMs,VoiceOverPriorityID,SoundKitID1,SoundKitID2,EmoteId1,EmoteId2,EmoteId3,EmoteDelay1,EmoteDelay2,EmoteDelay3,VerifiedBuild
"The Earthen are a synthesized race engineered by the Creators, functioning as one of the seed races in the initial population of the world designated as Azeroth.  The Earthen were created to aid the Creators' efforts in shaping the deep regions of this world.$B$BThey are a modification of the standard subterranean being matrix used on other worlds that the Creators have seeded.  The construction of this prototype race created various anomalies that were observed after initial synthesis.",,3173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"It is one of the synthesis matrices the Creators use when seeding a world.  Each synthesis matrix is used to achieve the Creators' goals.  For Azeroth, a subterranean being matrix was modified to create a being with increased durability with an affinity for deep region shaping; the Earthen are the product of this modification.$B$BAfter the Earthen had been put into service for the Creators, unforeseen anomalies were discovered that affected their synthesis matrix due to high-stress environments.",,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Additional background information on the Earthen must be given to you before this question may be answered properly.$B$BProcessing.$B$BTo understand the anomalies of the Earthen, it is first important to understand what the Earthen represent in their design intent.  The Earthen represent the Creators' attempt at improving the survivability paradigm of the standard subterranean being matrix.  This was done by incorporating a resilient foundation of construction inherent to the world into said matrix.",,3175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
It is the baseline material used in race synthesis.  A cross-section of Azeroth's crust was used as the foundation for the Earthen's synthesis rather than the typical biomass construction foundation used by the Creators.$B$BResearch on the world's composition led the Creators to theorize that an enhanced being could be synthesized that would epitomize the resiliency of this world's essence.  This was accomplished by choosing to use a blend of Azeroth's various stone core compounds as the foundation.,,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Simply stated, this is correct.$B$BThe Earthen's physical features are that of a smaller stature humanoid, though their composition is that of Azeroth's various stone core compounds.  Their design maximizes strength and stamina without sacrificing cognitive processing power.  Their skin and musculature are nearly impervious to physical damage, and with very minor modifications the Earthen display a remarkable resiliency to unwanted magical forces.",,3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"It is integral to the assimilation of this data that it is understood that the Creators wanted to synthesize a race that would long be an integral part of this world's development cycle after they had departed.  This race would be instrumental in fulfilling the Creators' long-term development objectives for Azeroth.  $B$BAs an ancillary note, the nomenclature ""Earthen"" was deemed apropos for the new race by the Creators, based on the Earthen's composition.",,3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Earthen's only anomaly in synthesis is the tendency for matrix destabilization while being utilized in high-stress environments.$B$BAddendum: deep earth sculpting was naturally suited to the new matrix design and thus never met the qualifications of duplicating a high-stress environment.$B$BDestabilization was not discovered until well into the Earthen's primary service cycle for the Creators.  The Creators began work on post-synthesis modification, rather than recall and re-synthesis.",,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
[There is a noticeable pause after you ask this question.]$B$BThe information you request is not currently available in this repository's data cycling.  I sincerely apologize for this omission.$B$BPlease request this information after a data cycling update has been performed on this information repository.  You may also request this information from another information repository located on Azeroth.,,3180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"There are two potential results when the Earthen's synthesis matrix destabilizes.  Initiating visual aid representation number one.$B$BThe first variant matrix is a degenerative product of synthesis, hereby designated with the common nomenclature of ""Trogg"".  This variant maintains strength and stamina comparable to the Earthen, but its cognitive processing power has been almost completely compromised.  Force of will and a strong sense of cunning are the only driving factors in the psyche of the trogg.",,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I am unable to process your chronological reference in comparison to the recording of this data, my apologies.$B$BThe trogg retains some composition of Azeroth's various stone core compounds, but the loss of cognitive power makes this variant unacceptable to the Creators.$B$BThe trogg procreates as per a standard biomass.  By default it consumes stone and anything else it can acquire, including other troggs.  Cannibalism is considered unacceptable by the Creators.",,3182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Initiating visual aid representation number two.$B$BThe second resultant variance of the Earthen matrix retains many desired elements when compared to the standard subterranean matrix.  The common nomenclature for this variant is ""Dwarf"".$B$BThis variant retains strength and stamina inherent to the Earthen.  In some cases, the dwarf even exceeds the cognitive powers of the Earthen's matrix.  The dwarf, however, retains none of the physical composition of Azeroth's various stone core compounds.",,3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The data stored in this repository does indeed correlate with your astute proclamation.$B$BThe dwarf maintains an affinity for the stone composition of Azeroth, but due to the high-stress environmental anomaly within the Earthen's synthesis matrix, the dwarf reverts to a default biomass composition as seen in the standard subterranean matrix.$B$BErgo, the dwarf variant does synthesize from the degeneration of the Earthen creation matrix, as you inferred with your query.",,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I am unable to process your chronological reference in comparison to the recording of this data, my apologies.$B$BThough the dwarf maintains most of the Earthen's mental attunement to Azeroth's stone composition, the reversion back into living biomass remains the main degeneration of the matrix.  Dwarves eat and procreate through means typical to other standard biomasses.$B$BThe Creators view the dwarf as an acceptable variant, worthy of genesis in its own right.",,3185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Creators are... the Creators.$B$BThey are the beings that seeded and shaped this world by their own design.  They are the reason for this world's existence, as well as many other worlds.  They are the wellspring from which Azeroth flows.",,3186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Creators are cognizant of the magnitude of the information housed in this repository.  Subsequently, a portable copy of the data stored here will be made available to you once you are attuned with the Discs of Norgannon.$B$BPlease consider your cursory requirements for the assimilation of this knowledge to be complete.  At your leisure, access the Discs of Norgannon to begin synthesis of your discs.",,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"So ye want to be a Blacksmith eh? Grab an apron and a hammer $g lad : lass;, let's see what ye've got.",,3265,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
I've not seen finer armor made in many years $n. Not since I trained under Grumnus Steelshaper in the Great Forge. I bet he could teach ye things about makin armor that would spark yer interest.,,3268,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"If ye want to find Grumnus, the first thing ye should do is head to Ironforge. Go to the very center of the city and look for the Great Forge, ye should find him there.",,3270,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"That's some impressive skill ye have there $n. The blades and hammers ye make surpass even my own, hard as that is to admit. Only person I ever met with skill even greater is Borgus Steelhand, I bet he could teach ye a thing or three.",,3272,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Want to train with Borgus? Aye, I can tell ye where to find him. Head through the Square northwest of me forge, then take the western road. Ye'll find him in the second building on yer right.",,3273,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ye have some skill at weapon crafting $g lad : lass;,very impressive indeed. Now grab a hammer and let's see if ye can forge a real weapon.",,3274,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"The Shattered Hand's influence dominates these lands. We are the veil which covers Kalimdor: The protectorates, the police, the judges, the jury, and ultimately, the executioners. We see all, we know all.$B$BYou have grown much in the time which you have spent in service of the Hand, $n. The time has come to send you into the field.$B$BAre you prepared to undertake your next mission?~",,3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"What are ye daft? That's not a weapon, that's a dinner knife. I don't train amateurs.",,3277,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Welcome to the Great Forge $g lad : lass;. It may be cold outside but we keep it nice and hot down 'ere. Grab a hammer, strike that anvil and show me ye've got what it takes to be a Blacksmith of the Great Forge!",,3282,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Nice form $n, I bet a full mug at Bruuk's Corner that the function is just as solid. Ye know, ye might want to talk to Myolor Sunderfury. He'll set ya straight.",,3283,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Course I can show ye where Myolor is. Right over there near the anvil of the Great Forge, that's where he does his work. Listen to his words well $g lad:lass;, Myolor is as skilled as they come.",,3284,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ye have my approval $n, ye can forge blades better than any I've trained in years. If ye want to make a real weapon though, ye need to talk with Myolor Sunderfury. That Dwarf will set ya on the right path.",,3285,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"So, off to see Myolor, eh? He's right o'er there... behind ye! Er, maybe in front of ye! Near the Great Anvil!",,3286,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Something plagues this tower. I've fallen ill and the other Venture Co. employees that work near or in the tower have also become sick.$B$BJust last week, two of our patrollers died, only to instantly come back to life as mindless drones!$B$BThe lifeforce is draining from my body. I can feel myself losing control. Urges taking over... Bad urges... *Fizzule slaps himself in the face* Not yet... Listen... Mine is a position of power. This position privies me to some sensitive information. ",,3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
Ye bothered me for that? Ye'd be better off strapping a dead rabbit to yer back and running through a Troll's den than wearing that piece of garbage.,,3290,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"$n, was it? That is a mighty fine piece of work ye have there. I'll take ye on, train ye how to make armor fit fer King Magni himself.",,3291,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"About five months ago, the Venture Co.'s Stranglethorn division got their hands on a special poison from a shady merchant in Booty Bay named Crank Fizzlebub. Fizzlebub had apparently stolen the poison from Zanzil!$B$BYes, Zanzil the Outcast - the troll that was exiled from his own tribe due to the nature of his 'experiments' in necromancy.$B$BNaturally, once they had the poison, they proceeded to test it on each other. The results were disastrous.",,3294,0,0,0,0,0,0,0,0,1,1,1,0,0,0,40618
"Grand Foreman Puzik Gallywix finally intervened, taking the surplus of poisons to his tower, here at the Sludge Fen, in order to study and research the unstable nature of the toxins. A decision was finally reached to share the secret of the poison with the Defias Brotherhood in exchange for a very large supply of a stable, usable poison.$B$BKlaven Mortwake of the Defias Brotherhood was tasked with the job of altering the chemical properties of Zanzil's mixture.",,3301,0,0,0,0,0,0,0,0,1,1,0,0,0,0,40618
"Fast forward to the present: The resultant formula works, allowing for the creation of a more controlled drone, however, the drawback is that the inactive compound is extremely volatile.$B$BGallywix, everyone in this tower and everyone outside are infected with the poison. It's affecting our minds and our bodies. Our internal organs have become soft and extremely fragile. This is your chance, $n. I don't have the strength to carry on and I sense that soon I will become one of 'them.'",,3302,0,0,0,0,0,0,0,0,16,13,0,0,0,0,40618
"The tower's defenses are at their weakest right now. The patrollers, sentries, lookouts, and even Gallywix himself are all infected and highly vulnerable to your special abilities and attacks.$B$BI want to see you enter that tower and when you exit, I want to see you covered in the blood of your enemies, the head of Grand Foreman Puzik Gallywix in your hands, and the last of that poison in your pack. Take what you recover to Shenthul. He'll know what to do... I hope.~",,3305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"I hope that your interruption is for a good cause, I was in the middle of some important work.","I hope that your interruption is for a good cause, I was in the middle of some important work.",3336,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Another Herbalist, hmm. I doubt your skill is as great as my own so perhaps I can train you in a few proper techniques.","Another Herbalist, hmm. I doubt your skill is as great as my own so perhaps I can train you in a few proper techniques.",3337,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
"Ah, a fellow Fisherman. Are you perhaps in need of a little training? Maybe I can show you a thing or two?","Ah, a fellow Fisherman. Are you perhaps in need of a little training? Maybe I can show you a thing or two?",3339,7,0,0,0,0,0,0,0,0,0,0,0,0,0,40618
